AGE,PAY_6,BILL_AMT1,PAY_AMT2,PAY_AMT1,ID,PAY_5,BILL_AMT5,PAY_0,PAY_2,MARRIAGE,PAY_AMT6,PAY_3,PAY_4,BILL_AMT6,EDUCATION,PAY_AMT5,BILL_AMT3,PAY_AMT4,BILL_AMT4,BILL_AMT2,LIMIT_BAL,PAY_AMT3,SEX,target
30,0,0.0,0.0,0.0,16184,-1,1883.0,1,-2,2,0.0,-2,-2,1883.0,1,0.0,0.0,1883.0,0.0,0.0,150000.0,0.0,2,1
31,-2,16083.0,0.0,759.0,16187,-2,3872.0,-1,-1,2,3200.0,-2,-2,2.0,1,0.0,-484.0,4356.0,-484.0,759.0,260000.0,0.0,2,0
36,0,7081.0,1290.0,0.0,16191,0,9180.0,1,2,2,500.0,0,0,9371.0,2,487.0,7996.0,474.0,9004.0,6819.0,10000.0,1298.0,2,1
42,0,5288.0,2500.0,1117.0,16192,0,13344.0,2,0,1,553.0,0,0,15118.0,2,2000.0,8693.0,2000.0,11541.0,6310.0,30000.0,3000.0,2,1
32,0,93682.0,5000.0,4337.0,16197,0,102614.0,0,0,2,4000.0,0,0,104806.0,2,4000.0,99009.0,3824.0,100462.0,96466.0,220000.0,4000.0,2,0
34,0,60170.0,3000.0,3000.0,16200,0,49086.0,0,0,2,711.0,0,0,34161.0,3,1000.0,50192.0,3000.0,50451.0,48000.0,50000.0,5000.0,2,0
49,0,8671.0,1300.0,1265.0,16205,0,9410.0,0,0,1,283.0,0,0,4373.0,2,304.0,7648.0,1000.0,8758.0,6613.0,10000.0,1400.0,2,0
41,-1,3482.0,1524.0,1000.0,16206,-1,1473.0,0,0,1,390.0,-1,0,0.0,3,0.0,1524.0,1473.0,2946.0,2946.0,80000.0,1473.0,2,0
45,2,90041.0,3185.0,3079.0,16219,0,95451.0,0,0,2,3900.0,0,0,97379.0,1,3600.0,87941.0,7200.0,89737.0,86140.0,120000.0,3251.0,2,0
38,-1,3613.0,7420.0,14718.0,16221,-1,45473.0,-1,-1,1,8908.0,-1,-1,15095.0,1,15095.0,7209.0,45473.0,14912.0,14708.0,290000.0,15118.0,2,0
33,0,49450.0,2236.0,1743.0,16231,0,16770.0,0,0,1,719.0,0,0,19890.0,2,3810.0,69594.0,629.0,46181.0,50067.0,50000.0,2807.0,2,0
34,0,129554.0,6000.0,5600.0,16234,0,125427.0,0,0,2,5300.0,0,0,140460.0,1,17000.0,119279.0,5500.0,121782.0,116490.0,200000.0,4300.0,2,0
40,-1,0.0,0.0,0.0,16235,-1,0.0,1,-2,1,5276.0,-2,-1,6200.0,1,6200.0,0.0,0.0,4351.0,0.0,210000.0,4351.0,2,0
45,2,13696.0,1574.0,2000.0,16238,0,18200.0,2,0,2,644.0,0,0,17769.0,2,0.0,16183.0,1591.0,16893.0,15156.0,20000.0,1284.0,2,1
35,0,390.0,1151.0,0.0,16239,-1,12238.0,-2,-2,1,3000.0,-2,-1,8279.0,2,5000.0,1151.0,12238.0,10312.0,0.0,80000.0,10312.0,2,0
56,2,57730.0,0.0,8198.0,16244,0,71984.0,0,0,2,2621.0,2,0,73672.0,2,3000.0,63325.0,5429.0,67711.0,64934.0,80000.0,5487.0,2,1
38,2,35183.0,1200.0,4600.0,16247,2,39004.0,0,0,1,0.0,3,2,41462.0,2,3069.0,39477.0,0.0,39924.0,39197.0,40000.0,1400.0,2,1
30,0,176699.0,3000.0,15000.0,16258,0,90097.0,0,0,1,3248.0,2,0,90295.0,1,3264.0,184403.0,3200.0,90887.0,188703.0,190000.0,4100.0,2,1
32,-2,1880.0,1650.0,1261.0,16262,-2,3379.0,-2,-2,1,2241.0,-2,-2,1807.0,2,1807.0,1650.0,3379.0,3176.0,1261.0,80000.0,3176.0,2,0
33,0,42622.0,5000.0,5000.0,16263,0,53480.0,0,0,2,5001.0,0,0,54467.0,5,2000.0,51103.0,2100.0,52251.0,46884.0,100000.0,2000.0,2,0
34,0,95390.0,3780.0,2988.0,16264,0,101154.0,0,0,1,2827.0,0,0,102371.0,2,2988.0,97702.0,3004.0,98972.0,95654.0,400000.0,3000.0,2,0
40,0,56922.0,0.0,5500.0,16265,0,26342.0,1,2,1,943.0,2,0,26342.0,2,936.0,56884.0,1062.0,57717.0,60047.0,70000.0,2723.0,2,1
42,0,109919.0,10000.0,11488.0,16269,0,32509.0,0,0,1,15000.0,0,0,41225.0,2,15000.0,79445.0,17990.0,27278.0,92271.0,210000.0,11990.0,2,0
33,0,108984.0,3988.0,3775.0,16280,0,82816.0,0,0,2,3200.0,0,0,78727.0,2,3010.0,104394.0,3784.0,103798.0,106533.0,130000.0,6000.0,2,0
32,-2,33647.0,9041.0,486.0,16281,-2,5988.0,-2,-2,1,14028.0,-2,-2,16890.0,4,16899.0,9034.0,6000.0,64346.0,482.0,500000.0,64988.0,2,0
32,-2,0.0,0.0,0.0,16282,-2,0.0,1,-2,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,150000.0,0.0,2,0
36,-1,12050.0,6364.0,13551.0,16283,-1,1530.0,-1,-1,2,201.0,-2,-2,1232.0,2,1234.0,6350.0,1532.0,11670.0,13500.0,450000.0,11728.0,2,0
34,0,199.0,2.0,599.0,16286,-1,1117.0,-1,-1,1,459.0,2,-1,922.0,1,5.0,400.0,1118.0,199.0,598.0,260000.0,200.0,2,0
36,0,7109.0,1321.0,1132.0,16298,0,10180.0,2,0,1,343.0,0,0,10394.0,3,362.0,9152.0,349.0,10282.0,7963.0,30000.0,1451.0,2,1
42,-2,26504.0,2000.0,2000.0,16299,-1,0.0,0,0,2,0.0,0,-1,0.0,2,0.0,27987.0,0.0,1812.0,28056.0,30000.0,2000.0,2,0
45,0,6925.0,0.0,3647.0,16300,0,9512.0,1,2,2,564.0,3,2,9200.0,3,333.0,9964.0,332.0,9327.0,10273.0,10000.0,0.0,2,1
33,0,30336.0,2000.0,3005.0,16307,0,27736.0,0,0,2,2000.0,0,0,26956.0,2,2000.0,28048.0,3000.0,29775.0,29965.0,30000.0,3000.0,2,0
33,-1,36075.0,2760.0,4000.0,16309,-1,380.0,0,0,2,3600.0,0,0,96736.0,2,96736.0,41240.0,380.0,42380.0,39442.0,110000.0,3000.0,2,0
34,2,39192.0,0.0,1700.0,16310,2,43771.0,3,2,1,300.0,2,2,44626.0,2,1700.0,39030.0,1400.0,43381.0,39951.0,100000.0,5000.0,2,0
45,0,70820.0,2507.0,2500.0,16314,0,70377.0,0,0,3,2500.0,0,0,67818.0,2,2602.0,67605.0,2594.0,68855.0,66163.0,70000.0,2428.0,2,0
37,0,31280.0,1559.0,1813.0,16315,0,35059.0,0,0,2,1958.0,0,0,44458.0,3,10000.0,33328.0,1290.0,34310.0,32582.0,130000.0,1541.0,2,0
40,-1,118728.0,3927.0,4895.0,16327,0,326.0,0,0,3,4706.0,0,-1,1446.0,2,5826.0,61827.0,0.0,35902.0,110699.0,200000.0,35955.0,2,1
49,-2,0.0,0.0,0.0,16328,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,180000.0,0.0,2,0
37,0,19821.0,3377.0,1651.0,16329,0,23189.0,0,0,1,1011.0,0,2,23521.0,3,855.0,23562.0,976.0,22890.0,20836.0,120000.0,0.0,2,0
43,0,190693.0,7000.0,7000.0,16330,0,155592.0,0,0,1,5000.0,0,0,116249.0,2,4231.0,173389.0,6193.0,154440.0,169931.0,210000.0,10005.0,2,0
45,2,23155.0,5000.0,0.0,16331,2,27408.0,1,2,1,2305.0,2,2,26831.0,2,0.0,26789.0,2084.0,26065.0,22490.0,30000.0,0.0,2,1
35,0,57267.0,2245.0,3023.0,16337,0,27829.0,0,0,1,3000.0,0,0,27574.0,2,1088.0,47343.0,2000.0,29164.0,57225.0,60000.0,2005.0,2,0
41,0,373978.0,14996.0,33808.0,16339,0,354813.0,0,0,1,16298.0,0,0,344221.0,2,11081.0,366938.0,12890.0,361024.0,389754.0,420000.0,13209.0,2,1
43,2,19295.0,1309.0,1295.0,16345,0,19757.0,0,0,1,400.0,0,0,19913.0,2,600.0,18541.0,1300.0,19059.0,19639.0,20000.0,1602.0,2,0
45,-1,6369.0,3450.0,0.0,16347,-1,2079.0,1,2,1,0.0,-1,2,0.0,1,0.0,3060.0,2079.0,780.0,390.0,70000.0,0.0,2,1
39,0,16690.0,1770.0,1588.0,16353,0,19498.0,0,0,2,44334.0,0,0,0.0,1,0.0,18878.0,390.0,19308.0,17696.0,20000.0,1200.0,2,1
34,0,16935.0,0.0,1500.0,16358,0,18806.0,1,2,2,695.0,2,0,19045.0,2,690.0,17280.0,818.0,18594.0,17855.0,30000.0,1606.0,2,0
45,-1,4856.0,108.0,1853.0,16359,-1,134.0,1,-2,1,500.0,-1,-1,4950.0,1,4950.0,108.0,134.0,0.0,1853.0,260000.0,0.0,2,0
34,-1,3128.0,1509.0,10998.0,16365,0,1072.0,-1,-1,1,3720.0,-1,-1,849.0,2,849.0,1509.0,0.0,1390.0,10998.0,230000.0,1390.0,2,0
45,0,2300.0,487.0,483.0,16367,0,524.0,-1,-1,1,974.0,-1,-1,1037.0,1,1000.0,487.0,0.0,1011.0,483.0,140000.0,1011.0,2,0
31,0,67475.0,2332.0,6000.0,16370,0,45324.0,0,0,2,110000.0,0,0,55011.0,1,54000.0,64130.0,5000.0,45766.0,72191.0,500000.0,1219.0,2,0
39,-1,14510.0,0.0,7922.0,16371,-1,506.0,-1,-1,1,0.0,-1,-2,4408.0,1,4408.0,0.0,506.0,0.0,7922.0,200000.0,0.0,2,0
49,0,66749.0,2382.0,3001.0,16374,0,64050.0,0,0,1,2326.0,0,0,64486.0,2,2338.0,67908.0,2420.0,63990.0,67942.0,280000.0,67867.0,2,0
42,2,18378.0,1700.0,1600.0,16375,2,21003.0,2,2,1,2000.0,2,2,20529.0,1,0.0,20471.0,1000.0,20638.0,19377.0,80000.0,800.0,2,1
35,-1,1846.0,0.0,3672.0,16376,-1,5033.0,2,2,1,2531.0,2,-1,803.0,2,803.0,3660.0,5033.0,2415.0,5466.0,150000.0,2415.0,2,1
48,2,10509.0,0.0,2700.0,16377,2,12651.0,2,2,1,1100.0,3,2,12305.0,2,0.0,12240.0,1100.0,11747.0,12727.0,30000.0,0.0,2,1
42,0,47021.0,2000.0,2000.0,16379,0,52183.0,0,0,1,3000.0,0,0,53192.0,1,2000.0,49455.0,2500.0,51132.0,48235.0,110000.0,2500.0,2,0
46,2,29201.0,1700.0,2000.0,16380,2,27744.0,1,2,1,1106.0,2,2,28117.0,3,2253.0,31295.0,0.0,29929.0,30406.0,30000.0,954.0,2,1
40,0,50531.0,1815.0,2504.0,16382,0,27839.0,0,0,2,2504.0,0,0,27872.0,2,2800.0,48763.0,3003.0,35038.0,50446.0,50000.0,2389.0,2,1
46,0,18505.0,1800.0,0.0,16384,0,18717.0,1,2,2,0.0,0,0,17144.0,3,0.0,18067.0,400.0,18917.0,17898.0,20000.0,1600.0,2,0
42,-2,390.0,390.0,390.0,16386,-2,1240.0,-2,-2,1,2970.0,-2,-2,4234.0,2,4234.0,390.0,1240.0,390.0,390.0,230000.0,390.0,2,0
29,-1,1116.0,0.0,2599.0,16387,0,736.0,-1,-1,2,0.0,2,-1,3542.0,1,3542.0,1302.0,0.0,1852.0,2599.0,160000.0,1852.0,2,1
33,0,56038.0,1879.0,1911.0,16391,0,27510.0,0,0,1,1500.0,0,0,28086.0,2,1019.0,49907.0,1000.0,44057.0,54660.0,60000.0,1500.0,2,1
39,0,95893.0,2617.0,3552.0,16397,0,66779.0,2,0,1,1732.0,0,0,45833.0,2,1707.0,65668.0,1916.0,66046.0,97040.0,100000.0,2098.0,2,0
39,-1,1130.0,0.0,600.0,16400,-1,2030.0,-1,-1,2,1152.0,-1,-1,3170.0,3,3170.0,0.0,2030.0,660.0,600.0,100000.0,660.0,2,0
44,2,10422.0,2500.0,0.0,16401,2,10762.0,2,2,2,672.0,2,2,10126.0,3,0.0,10964.0,400.0,11153.0,9775.0,10000.0,1000.0,2,1
32,0,44312.0,23.0,3000.0,16406,-1,20381.0,0,0,1,5000.0,0,-2,25198.0,2,5000.0,-2793.0,23381.0,-2793.0,23132.0,320000.0,0.0,2,1
31,0,127901.0,5000.0,3900.0,16410,-1,208821.0,0,0,2,32258.0,0,0,209508.0,1,9508.0,65979.0,208821.0,36614.0,95981.0,420000.0,5000.0,2,0
42,-2,3210.0,0.0,0.0,16413,-2,0.0,-1,-1,1,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,230000.0,0.0,2,0
41,0,39745.0,1800.0,1522.0,16415,0,22767.0,0,0,1,0.0,0,0,4721.0,2,1000.0,26948.0,1500.0,27379.0,27393.0,30000.0,1222.0,2,0
44,-2,-1.0,2506.0,1734.0,16417,-2,-2506.0,-2,-2,1,0.0,-2,-2,-2506.0,1,0.0,-2506.0,0.0,-2506.0,1733.0,410000.0,0.0,2,0
46,0,47403.0,1503.0,1550.0,16419,0,20465.0,0,0,1,5000.0,0,0,12460.0,2,1000.0,30212.0,3000.0,26302.0,37835.0,200000.0,5000.0,2,0
50,0,162296.0,6900.0,13000.0,16425,0,95267.0,0,0,1,6000.0,0,0,87086.0,3,3200.0,168430.0,3000.0,100175.0,169288.0,200000.0,4200.0,2,0
50,2,72840.0,13009.0,0.0,16430,0,20115.0,0,0,1,3000.0,-1,0,19655.0,2,0.0,13009.0,3000.0,17405.0,0.0,90000.0,4627.0,2,0
53,2,14495.0,1500.0,1500.0,16435,0,19420.0,0,0,1,1500.0,0,0,18970.0,2,0.0,16390.0,2000.0,17717.0,15447.0,30000.0,1600.0,2,1
51,-2,6811.0,0.0,0.0,16436,-2,0.0,-2,-2,1,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,2,0
52,2,22377.0,1488.0,1380.0,16437,-1,1080.0,0,0,1,540.0,0,0,540.0,3,0.0,24488.0,1080.0,25775.0,23380.0,50000.0,1775.0,2,0
50,0,43439.0,4200.0,2100.0,16443,0,47537.0,0,0,1,2000.0,0,2,48616.0,2,2000.0,47677.0,2000.0,46615.0,44512.0,90000.0,0.0,2,0
53,0,25627.0,2000.0,2000.0,16445,0,29412.0,0,0,1,1351.0,0,0,26199.0,2,1000.0,28151.0,1000.0,28827.0,26891.0,30000.0,1500.0,2,0
50,0,46239.0,2210.0,1754.0,16446,0,48571.0,0,0,2,1600.0,0,0,48525.0,3,1600.0,47918.0,1614.0,47620.0,46914.0,80000.0,1700.0,2,0
55,0,3580.0,1300.0,1238.0,16448,0,7779.0,0,0,1,2500.0,0,0,8495.0,3,1000.0,5813.0,1000.0,7052.0,4751.0,20000.0,1500.0,2,0
55,0,21371.0,3314.0,1376.0,16454,2,24959.0,0,0,1,950.0,0,2,25506.0,2,1100.0,25327.0,0.0,25668.0,22389.0,50000.0,1050.0,2,0
52,0,94935.0,5000.0,6018.0,16456,0,92062.0,2,2,1,15000.0,2,2,90228.0,2,4000.0,100978.0,6040.0,96606.0,98462.0,100000.0,0.0,2,0
62,0,18563.0,1700.0,1700.0,16457,0,22114.0,0,0,1,2000.0,0,0,22607.0,3,1000.0,20725.0,1000.0,21774.0,19647.0,30000.0,1700.0,2,1
51,0,94247.0,3400.0,3200.0,16461,0,77655.0,0,0,1,3100.0,0,0,78518.0,1,2900.0,89076.0,2800.0,91143.0,87079.0,100000.0,3700.0,2,0
59,0,75662.0,2106.0,3212.0,16465,0,50372.0,0,0,1,2006.0,0,0,49470.0,3,1903.0,53169.0,1603.0,50875.0,70073.0,80000.0,2000.0,2,0
50,2,27666.0,3312.0,1473.0,16468,2,32392.0,0,0,1,0.0,0,2,32645.0,3,1294.0,31516.0,2578.0,30701.0,28677.0,100000.0,0.0,2,1
58,-1,7217.0,3001.0,8210.0,16471,-1,4681.0,-1,-1,1,3138.0,-1,-1,2729.0,1,2729.0,3001.0,4681.0,6861.0,8204.0,240000.0,6866.0,2,0
50,0,101084.0,11500.0,4700.0,16474,2,106721.0,0,0,1,4100.0,0,2,107636.0,3,5000.0,111998.0,0.0,112290.0,103476.0,110000.0,3925.0,2,0
56,4,6949.0,2000.0,2000.0,16476,3,13542.0,0,0,1,2000.0,2,2,14728.0,3,2000.0,10523.0,2000.0,12043.0,8823.0,20000.0,2000.0,2,1
69,0,12196.0,2000.0,2000.0,16477,0,19220.0,0,0,1,1000.0,0,0,17822.0,3,605.0,15750.0,2000.0,17434.0,13985.0,50000.0,2000.0,2,0
53,2,12466.0,0.0,3086.0,16481,0,18470.0,0,0,1,0.0,2,0,18834.0,3,805.0,14802.0,3223.0,15523.0,15333.0,30000.0,1276.0,2,1
22,0,51083.0,1000.0,3500.0,16492,0,19773.0,0,0,2,1000.0,2,0,19931.0,2,900.0,98450.0,900.0,48689.0,50043.0,50000.0,2000.0,1,0
32,2,3448.0,1096.0,1230.0,16497,0,7417.0,0,0,2,66.0,0,0,2246.0,3,285.0,5326.0,1187.0,6574.0,4460.0,20000.0,1344.0,1,0
26,2,17077.0,0.0,1000.0,16498,2,18646.0,1,3,2,700.0,2,2,19022.0,2,1200.0,16940.0,0.0,19621.0,17504.0,20000.0,3300.0,1,0
23,0,2680.0,45361.0,0.0,16500,0,46135.0,-1,-1,2,1724.0,-1,0,46029.0,2,1735.0,44316.0,1503.0,45361.0,-1045.0,50000.0,1800.0,1,0
24,2,14195.0,0.0,1500.0,16503,0,17809.0,2,2,2,1500.0,2,0,17385.0,2,0.0,14638.0,2500.0,15582.0,15166.0,20000.0,1500.0,1,1
25,0,6122.0,1300.0,1300.0,16504,0,9483.0,0,0,2,600.0,0,0,9780.0,2,600.0,8185.0,500.0,9286.0,7160.0,30000.0,1400.0,1,0
23,0,17635.0,3000.0,135018.0,16507,0,8173.0,2,0,2,3684.0,0,-1,87500.0,2,80000.0,147474.0,823.0,7474.0,151686.0,150000.0,120000.0,1,1
24,2,15846.0,1600.0,1000.0,16512,2,17756.0,3,3,2,800.0,2,2,18023.0,3,700.0,17325.0,800.0,17542.0,16283.0,20000.0,800.0,1,1
24,2,17375.0,4893.0,0.0,16515,3,20170.0,1,2,2,1000.0,2,4,19721.0,1,0.0,21408.0,0.0,20779.0,16799.0,20000.0,0.0,1,1
27,0,84034.0,20028.0,5065.0,16517,0,56995.0,0,0,2,10061.0,0,0,52887.0,2,5211.0,78407.0,2025.0,73688.0,81537.0,150000.0,3152.0,1,0
26,2,14962.0,0.0,0.0,16521,0,17019.0,2,3,2,0.0,2,0,18099.0,2,1500.0,13921.0,3000.0,15276.0,14438.0,20000.0,1900.0,1,0
25,-2,44630.0,1200.0,1200.0,16522,0,0.0,2,2,2,0.0,0,0,0.0,2,0.0,40686.0,0.0,7710.0,44802.0,50000.0,1000.0,1,1
26,-2,0.0,0.0,0.0,16526,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,1,0.0,0.0,0.0,0.0,0.0,300000.0,0.0,1,0
27,0,372743.0,15057.0,20008.0,16530,0,243169.0,0,0,2,15000.0,0,0,133977.0,1,10000.0,337892.0,10000.0,298729.0,377692.0,390000.0,10100.0,1,0
26,0,303703.0,8335.0,12167.0,16534,0,143142.0,0,0,2,5184.0,0,0,145070.0,2,5221.0,204879.0,5062.0,143976.0,308121.0,320000.0,5113.0,1,0
28,-1,2393.0,1606.0,1731.0,16538,-1,3564.0,-1,-1,2,1703.0,-1,-1,2031.0,1,2036.0,1602.0,3574.0,1040.0,1726.0,200000.0,1051.0,1,0
27,2,3462.0,0.0,900.0,16543,3,4500.0,4,3,1,433.0,3,2,4282.0,2,0.0,3940.0,0.0,4720.0,4150.0,10000.0,1000.0,1,1
27,0,49684.0,2075.0,1961.0,16545,0,28133.0,0,0,2,849.0,0,0,23860.0,3,934.0,37636.0,999.0,32034.0,45435.0,50000.0,1294.0,1,0
29,-1,0.0,2863.0,4586.0,16552,0,13164.0,1,-1,2,671.0,-1,-1,671.0,2,671.0,2476.0,7000.0,7845.0,4586.0,100000.0,7845.0,1,0
25,-2,119803.0,4600.0,5100.0,16553,0,-1518.0,0,0,2,0.0,0,0,-1518.0,2,0.0,113689.0,0.0,59473.0,118737.0,130000.0,3000.0,1,1
29,0,191457.0,15000.0,651.0,16560,0,87484.0,1,2,1,299.0,0,0,89633.0,1,2149.0,70359.0,10200.0,77884.0,187341.0,310000.0,10000.0,1,1
29,-2,390.0,780.0,0.0,16563,-1,0.0,-1,-1,2,0.0,-1,-1,0.0,2,0.0,390.0,0.0,780.0,0.0,240000.0,780.0,1,0
29,2,11586.0,3000.0,0.0,16567,2,18152.0,1,2,2,3000.0,2,2,17725.0,2,0.0,13913.0,5000.0,13393.0,11103.0,20000.0,0.0,1,1
29,0,71795.0,3000.0,0.0,16568,2,67567.0,1,2,2,3000.0,0,0,62658.0,2,3000.0,60949.0,0.0,71829.0,62067.0,80000.0,15000.0,1,0
29,0,44177.0,3000.0,2070.0,16570,0,47837.0,0,0,2,2000.0,0,0,48383.0,2,2000.0,46022.0,2000.0,46903.0,44820.0,50000.0,2000.0,1,0
23,-1,4584.0,4078.0,4005.0,16571,0,1688.0,-1,-1,2,0.0,0,-1,61.0,2,61.0,5677.0,1000.0,688.0,4005.0,20000.0,1237.0,1,1
29,0,264.0,571.0,678.0,16578,-1,137158.0,-1,-1,2,3900.0,-1,-2,139345.0,1,6000.0,-571.0,140597.0,-1796.0,678.0,490000.0,1225.0,1,0
27,-2,100591.0,2782.0,3749.0,16584,-2,0.0,0,0,2,102400.0,0,0,1218.0,2,1218.0,64480.0,0.0,0.0,101568.0,100000.0,0.0,1,0
31,0,27653.0,1459.0,0.0,16592,0,27480.0,1,2,1,1042.0,0,0,28061.0,3,1023.0,26856.0,983.0,27844.0,26703.0,80000.0,1447.0,1,0
28,-1,150.0,0.0,0.0,16594,2,150.0,3,2,2,0.0,2,2,1150.0,2,1150.0,150.0,0.0,150.0,150.0,20000.0,0.0,1,0
30,0,28966.0,0.0,5011.0,16596,0,49268.0,-1,-1,2,5000.0,2,0,48241.0,2,15000.0,29199.0,20000.0,30267.0,29957.0,430000.0,2000.0,1,1
30,-2,0.0,0.0,0.0,16597,-2,0.0,-2,-2,2,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,40000.0,0.0,1,0
29,-2,0.0,0.0,0.0,16608,-2,0.0,1,-2,1,0.0,-2,-2,0.0,3,0.0,0.0,0.0,0.0,0.0,20000.0,0.0,1,0
29,-2,0.0,0.0,0.0,16609,-2,0.0,1,-2,2,0.0,-2,-2,0.0,2,0.0,0.0,0.0,0.0,0.0,90000.0,0.0,1,1
30,-1,2024.0,5306.0,428.0,16611,-1,604.0,2,-1,2,2403.0,-1,2,14850.0,1,14850.0,5306.0,604.0,3603.0,428.0,360000.0,0.0,1,0
27,0,73561.0,0.0,3500.0,16613,0,67790.0,2,2,2,3000.0,2,0,69248.0,1,2627.0,68392.0,3500.0,69435.0,70071.0,130000.0,2798.0,1,1
32,0,90875.0,14000.0,4118.0,16625,0,55508.0,0,0,2,144204.0,0,2,57771.0,1,3010.0,89489.0,1837.0,87076.0,91789.0,420000.0,0.0,1,0
32,2,30559.0,1900.0,2000.0,16626,2,33755.0,2,2,2,1500.0,2,2,34565.0,1,1500.0,32847.0,1300.0,33308.0,31753.0,50000.0,1300.0,1,1
32,2,90476.0,0.0,0.0,16627,-1,138355.0,2,2,2,5200.0,-2,-2,130666.0,2,0.0,0.0,138355.0,0.0,0.0,150000.0,0.0,1,1
34,0,30190.0,2002.0,1818.0,16628,0,26952.0,0,0,2,0.0,0,0,15852.0,1,1000.0,30569.0,600.0,28659.0,31179.0,130000.0,1400.0,1,1
30,-1,6229.0,7397.0,1000.0,16633,-1,3703.0,0,0,2,3697.0,0,2,3500.0,2,3500.0,7413.0,3703.0,3697.0,3516.0,220000.0,0.0,1,0
25,0,19775.0,0.0,3800.0,16634,0,19584.0,2,2,2,2000.0,2,0,18508.0,2,1000.0,18566.0,1500.0,19918.0,21679.0,50000.0,2000.0,1,1
41,-1,50611.0,2200.0,2200.0,16639,-2,-39.0,0,0,2,1000.0,0,0,18056.0,2,20000.0,41111.0,0.0,-39.0,41732.0,50000.0,0.0,1,0
31,0,13516.0,1000.0,1000.0,16641,0,15688.0,2,2,2,700.0,2,2,16435.0,2,1000.0,14475.0,1000.0,14936.0,13996.0,20000.0,1000.0,1,1
32,0,196550.0,6500.0,8001.0,16642,0,88883.0,0,0,2,5749.0,0,0,88973.0,2,2476.0,180357.0,3300.0,168935.0,178609.0,200000.0,6146.0,1,0
33,0,7148.0,3000.0,0.0,16643,0,10835.0,1,2,2,1500.0,2,2,11658.0,1,1000.0,9602.0,2000.0,9304.0,6887.0,50000.0,0.0,1,0
40,-1,325.0,325.0,325.0,16645,-1,325.0,-1,-1,2,325.0,-1,-1,325.0,1,325.0,325.0,325.0,325.0,325.0,210000.0,325.0,1,1
46,2,10960.0,2800.0,0.0,16650,2,13391.0,1,2,1,0.0,2,2,14027.0,3,1000.0,13108.0,1000.0,12601.0,10487.0,50000.0,0.0,1,1
32,0,20881.0,2000.0,2000.0,16653,0,25234.0,0,0,2,1000.0,0,0,14852.0,2,1000.0,23557.0,1000.0,24764.0,22224.0,30000.0,2000.0,1,0
38,-1,86057.0,7785.0,5000.0,16658,-1,1920.0,0,0,2,187000.0,0,-1,9151.0,1,9151.0,87780.0,1920.0,1680.0,89605.0,340000.0,1699.0,1,0
46,0,150838.0,5000.0,6000.0,16662,0,140851.0,0,0,1,6000.0,0,0,142160.0,1,5500.0,136915.0,5165.0,139449.0,152696.0,150000.0,7000.0,1,0
28,0,152626.0,0.0,8100.0,16663,2,114389.0,2,2,2,500.0,2,2,89684.0,3,5300.0,152858.0,0.0,161801.0,156752.0,160000.0,14025.0,1,1
41,0,26915.0,3500.0,0.0,16682,0,28878.0,1,2,1,2000.0,2,2,27655.0,3,1100.0,29261.0,1100.0,28444.0,26184.0,50000.0,0.0,1,0
41,0,19951.0,2976.0,0.0,16687,0,19660.0,1,2,1,780.0,2,2,6000.0,2,120.0,20526.0,500.0,19360.0,19314.0,20000.0,0.0,1,1
34,0,23751.0,2000.0,1717.0,16688,0,27754.0,0,0,1,5000.0,0,0,28597.0,3,2000.0,26351.0,1500.0,26996.0,25068.0,110000.0,2000.0,1,0
46,2,82683.0,4300.0,4000.0,16690,2,88526.0,2,2,1,3600.0,2,2,90355.0,2,3400.0,86472.0,3700.0,87157.0,84424.0,260000.0,3000.0,1,1
35,2,153798.0,0.0,15000.0,16694,2,182914.0,2,2,2,6700.0,2,2,186838.0,1,7000.0,160658.0,7000.0,180382.0,164692.0,250000.0,24000.0,1,1
40,0,112123.0,5179.0,4089.0,16709,0,58800.0,-1,0,1,0.0,0,0,0.0,2,0.0,117684.0,1176.0,117344.0,114344.0,120000.0,2543.0,1,0
39,0,138811.0,4849.0,5505.0,16710,0,120550.0,0,0,2,4506.0,0,0,102054.0,1,3704.0,136893.0,4600.0,122820.0,136227.0,170000.0,4614.0,1,0
41,0,17301.0,0.0,1295.0,16711,0,18815.0,1,2,1,1547.0,2,0,19210.0,3,698.0,17437.0,673.0,18448.0,18015.0,30000.0,1306.0,1,0
33,-2,18706.0,3081.0,1275.0,16712,2,0.0,0,0,1,0.0,0,2,0.0,2,0.0,19509.0,0.0,18828.0,17483.0,20000.0,0.0,1,1
31,0,28275.0,2000.0,2000.0,16722,0,29682.0,0,0,2,2000.0,0,0,28001.0,3,2000.0,27821.0,2014.0,28075.0,29772.0,30000.0,2000.0,1,0
31,0,55346.0,3000.0,4000.0,16725,0,61168.0,0,0,1,3000.0,0,0,56931.0,2,3000.0,58883.0,3000.0,59452.0,58411.0,480000.0,3000.0,1,0
